Time,Weight
1,4.010989010989012
2,4.010989010989012
3,4.010989010989012
4,4.010989010989012
5,4.010989010989012
6,4.010989010989012
7,4.010989010989012
8,4.010989010989012
9,4.010989010989012
10,4.010989010989012
11,4.010989010989012
12,4.010989010989012
13,4.010989010989012
14,4.010989010989012
15,4.010989010989012
16,4.010989010989012
17,4.010989010989012
18,4.010989010989012
19,4.010989010989012
20,4.010989010989012
21,4.010989010989012
22,4.010989010989012
23,4.010989010989012
24,4.010989010989012
25,4.010989010989012
26,4.010989010989012
27,4.010989010989012
28,4.010989010989012
29,4.010989010989012
30,4.010989010989012
31,4.010989010989012
32,4.010989010989012
33,4.010989010989012
34,4.010989010989012
35,4.010989010989012
36,4.010989010989012
37,4.010989010989012
38,4.010989010989012
39,4.010989010989012
40,4.010989010989012
41,4.010989010989012
42,4.010989010989012
43,4.010989010989012
44,4.010989010989012
45,4.010989010989012
46,4.010989010989012
47,4.010989010989012
48,4.010989010989012
49,4.010989010989012
50,4.010989010989012
51,4.010989010989012
52,4.010989010989012
53,4.010989010989012
54,4.010989010989012
55,4.010989010989012
56,4.010989010989012
57,4.010989010989012
58,4.010989010989012
59,4.010989010989012
60,4.010989010989012
61,4.010989010989012
62,4.010989010989012
63,4.010989010989012
64,4.010989010989012
65,4.010989010989012
66,4.010989010989012
67,4.010989010989012
68,4.010989010989012
69,4.010989010989012
70,4.010989010989012
71,4.010989010989012
72,4.010989010989012
73,4.010989010989012
74,4.010989010989012
75,4.010989010989012
76,4.010989010989012
77,4.010989010989012
78,4.010989010989012
79,4.010989010989012
80,4.010989010989012
81,4.010989010989012
82,4.010989010989012
83,4.010989010989012
84,4.010989010989012
85,4.010989010989012
86,4.010989010989012
87,4.010989010989012
88,4.010989010989012
89,4.010989010989012
90,4.010989010989012
91,4.010989010989012
92,4.010989010989012
93,4.010989010989012
94,4.010989010989012
95,4.010989010989012
96,4.010989010989012
97,4.010989010989012
98,4.010989010989012
99,4.010989010989012
100,4.010989010989012
101,4.010989010989012
102,4.010989010989012
103,4.010989010989012
104,4.010989010989012
105,4.010989010989012
106,4.010989010989012
107,4.010989010989012
108,4.010989010989012
109,4.010989010989012
110,4.010989010989012
111,4.010989010989012
112,4.010989010989012
113,4.010989010989012
114,4.010989010989012
115,4.010989010989012
116,4.010989010989012
117,4.010989010989012
118,4.010989010989012
119,4.010989010989012
120,4.010989010989012
121,4.010989010989012
122,4.010989010989012
123,4.010989010989012
124,4.010989010989012
125,4.010989010989012
126,4.010989010989012
127,4.010989010989012
128,4.010989010989012
129,4.010989010989012
130,4.010989010989012
131,4.010989010989012
132,4.010989010989012
133,4.010989010989012
134,4.010989010989012
135,4.010989010989012
136,4.010989010989012
137,4.010989010989012
138,4.010989010989012
139,4.010989010989012
140,4.010989010989012
141,4.010989010989012
142,4.010989010989012
143,4.010989010989012
144,4.010989010989012
145,4.010989010989012
146,4.010989010989012
147,4.010989010989012
148,4.010989010989012
149,4.010989010989012
150,4.010989010989012
151,4.010989010989012
152,4.010989010989012
153,4.010989010989012
154,4.010989010989012
155,4.010989010989012
156,4.010989010989012
157,4.010989010989012
158,4.010989010989012
159,4.010989010989012
160,4.010989010989012
161,4.010989010989012
162,4.010989010989012
163,4.010989010989012
164,4.010989010989012
165,4.010989010989012
166,4.010989010989012
167,4.010989010989012
168,4.010989010989012
169,4.010989010989012
170,4.010989010989012
171,4.010989010989012
172,4.010989010989012
173,4.010989010989012
174,4.010989010989012
175,4.010989010989012
176,4.010989010989012
177,4.010989010989012
178,4.010989010989012
179,4.010989010989012
180,4.010989010989012
181,4.010989010989012
182,4.010989010989012
183,4.010989010989012
184,4.010989010989012
185,4.010989010989012
186,4.010989010989012
187,4.010989010989012
188,4.010989010989012
189,4.010989010989012
190,4.010989010989012
191,4.010989010989012
192,4.010989010989012
193,4.010989010989012
194,4.010989010989012
195,4.010989010989012
196,4.010989010989012
197,4.010989010989012
198,4.010989010989012
199,4.010989010989012
200,4.010989010989012
201,4.010989010989012
202,4.010989010989012
203,4.010989010989012
204,4.010989010989012
205,4.010989010989012
206,4.010989010989012
207,4.010989010989012
208,4.010989010989012
209,4.010989010989012
210,4.010989010989012
211,4.010989010989012
212,4.010989010989012
213,4.010989010989012
214,4.010989010989012
215,4.010989010989012
216,4.010989010989012
217,4.010989010989012
218,4.010989010989012
219,4.010989010989012
220,4.010989010989012
221,4.010989010989012
222,4.010989010989012
223,4.010989010989012
224,4.010989010989012
225,4.010989010989012
226,4.010989010989012
227,4.010989010989012
228,4.010989010989012
229,4.010989010989012
230,4.010989010989012
231,4.010989010989012
232,4.010989010989012
233,4.010989010989012
234,4.010989010989012
235,4.010989010989012
236,4.010989010989012
237,4.010989010989012
238,4.010989010989012
239,4.010989010989012
240,4.010989010989012
241,4.010989010989012
242,4.010989010989012
243,4.010989010989012
244,4.010989010989012
245,4.010989010989012
246,4.010989010989012
247,4.010989010989012
248,4.010989010989012
249,4.010989010989012
250,4.010989010989012
251,4.010989010989012
252,4.010989010989012
253,4.010989010989012
254,4.010989010989012
255,4.010989010989012
256,4.010989010989012
257,4.010989010989012
258,4.010989010989012
259,4.010989010989012
260,4.010989010989012
261,4.010989010989012
262,4.010989010989012
263,4.010989010989012
264,4.010989010989012
265,4.010989010989012
266,4.010989010989012
267,4.010989010989012
268,4.010989010989012
269,4.010989010989012
270,4.010989010989012
271,4.010989010989012
272,4.010989010989012
273,4.010989010989012
274,4.010989010989012
275,4.010989010989012
276,4.010989010989012
277,4.010989010989012
278,4.010989010989012
279,4.010989010989012
280,4.010989010989012
281,4.010989010989012
282,4.010989010989012
283,4.010989010989012
284,4.010989010989012
285,4.010989010989012
286,4.010989010989012
287,4.010989010989012
288,4.010989010989012
289,4.010989010989012
290,4.010989010989012
291,4.010989010989012
292,4.010989010989012
293,4.010989010989012
294,4.010989010989012
295,4.010989010989012
296,4.010989010989012
297,4.010989010989012
298,4.010989010989012
299,4.010989010989012
300,4.010989010989012
301,4.010989010989012
302,4.010989010989012
303,4.010989010989012
304,4.010989010989012
305,4.010989010989012
306,4.010989010989012
307,4.010989010989012
308,4.010989010989012
309,4.010989010989012
310,4.010989010989012
311,4.010989010989012
312,4.010989010989012
313,4.010989010989012
314,4.010989010989012
315,4.010989010989012
316,4.010989010989012
317,4.010989010989012
318,4.010989010989012
319,4.010989010989012
320,4.010989010989012
321,4.010989010989012
322,4.010989010989012
323,4.010989010989012
324,4.010989010989012
325,4.010989010989012
326,4.010989010989012
327,4.010989010989012
328,4.010989010989012
329,4.010989010989012
330,4.010989010989012
331,4.010989010989012
332,4.010989010989012
333,4.010989010989012
334,4.010989010989012
335,4.010989010989012
336,4.010989010989012
337,5.013736263736265
338,5.013736263736265
339,5.013736263736265
340,5.013736263736265
341,5.013736263736265
342,5.013736263736265
343,5.013736263736265
344,5.013736263736265
345,5.013736263736265
346,5.013736263736265
347,5.013736263736265
348,5.013736263736265
349,5.013736263736265
350,5.013736263736265
351,5.013736263736265
352,5.013736263736265
353,5.013736263736265
354,5.013736263736265
355,5.013736263736265
356,5.013736263736265
357,5.013736263736265
358,5.013736263736265
359,5.013736263736265
360,5.013736263736265
361,5.013736263736265
362,5.013736263736265
363,5.013736263736265
364,5.013736263736265
365,5.013736263736265
366,5.013736263736265
367,5.013736263736265
368,5.013736263736265
369,5.013736263736265
370,5.013736263736265
371,5.013736263736265
372,5.013736263736265
373,5.013736263736265
374,5.013736263736265
375,5.013736263736265
376,5.013736263736265
377,5.013736263736265
378,5.013736263736265
379,5.013736263736265
380,5.013736263736265
381,5.013736263736265
382,5.013736263736265
383,5.013736263736265
384,5.013736263736265
385,5.013736263736265
386,5.013736263736265
387,5.013736263736265
388,5.013736263736265
389,5.013736263736265
390,5.013736263736265
391,5.013736263736265
392,5.013736263736265
393,5.013736263736265
394,5.013736263736265
395,5.013736263736265
396,5.013736263736265
397,5.013736263736265
398,5.013736263736265
399,5.013736263736265
400,5.013736263736265
401,5.013736263736265
402,5.013736263736265
403,5.013736263736265
404,5.013736263736265
405,5.013736263736265
406,5.013736263736265
407,5.013736263736265
408,5.013736263736265
409,5.013736263736265
410,5.013736263736265
411,5.013736263736265
412,5.013736263736265
413,5.013736263736265
414,5.013736263736265
415,5.013736263736265
416,5.013736263736265
417,5.013736263736265
418,5.013736263736265
419,5.013736263736265
420,5.013736263736265
421,5.013736263736265
422,5.013736263736265
423,5.013736263736265
424,5.013736263736265
425,5.013736263736265
426,5.013736263736265
427,5.013736263736265
428,5.013736263736265
429,5.013736263736265
430,5.013736263736265
431,5.013736263736265
432,5.013736263736265
433,5.013736263736265
434,5.013736263736265
435,5.013736263736265
436,5.013736263736265
437,5.013736263736265
438,5.013736263736265
439,5.013736263736265
440,5.013736263736265
441,5.013736263736265
442,5.013736263736265
443,5.013736263736265
444,5.013736263736265
445,5.013736263736265
446,5.013736263736265
447,5.013736263736265
448,5.013736263736265
449,5.013736263736265
450,5.013736263736265
451,5.013736263736265
452,5.013736263736265
453,5.013736263736265
454,5.013736263736265
455,5.013736263736265
456,5.013736263736265
457,5.013736263736265
458,5.013736263736265
459,5.013736263736265
460,5.013736263736265
461,5.013736263736265
462,5.013736263736265
463,5.013736263736265
464,5.013736263736265
465,5.013736263736265
466,5.013736263736265
467,5.013736263736265
468,5.013736263736265
469,5.013736263736265
470,5.013736263736265
471,5.013736263736265
472,5.013736263736265
473,5.013736263736265
474,5.013736263736265
475,5.013736263736265
476,5.013736263736265
477,5.013736263736265
478,5.013736263736265
479,5.013736263736265
480,5.013736263736265
481,5.013736263736265
482,5.013736263736265
483,5.013736263736265
484,5.013736263736265
485,5.013736263736265
486,5.013736263736265
487,5.013736263736265
488,5.013736263736265
489,5.013736263736265
490,5.013736263736265
491,5.013736263736265
492,5.013736263736265
493,5.013736263736265
494,5.013736263736265
495,5.013736263736265
496,5.013736263736265
497,5.013736263736265
498,5.013736263736265
499,5.013736263736265
500,5.013736263736265
501,5.013736263736265
502,5.013736263736265
503,5.013736263736265
504,5.013736263736265
505,5.013736263736265
506,5.013736263736265
507,5.013736263736265
508,5.013736263736265
509,5.013736263736265
510,5.013736263736265
511,5.013736263736265
512,5.013736263736265
513,5.013736263736265
514,5.013736263736265
515,5.013736263736265
516,5.013736263736265
517,5.013736263736265
518,5.013736263736265
519,5.013736263736265
520,5.013736263736265
521,5.013736263736265
522,5.013736263736265
523,5.013736263736265
524,5.013736263736265
525,5.013736263736265
526,5.013736263736265
527,5.013736263736265
528,5.013736263736265
529,5.013736263736265
530,5.013736263736265
531,5.013736263736265
532,5.013736263736265
533,5.013736263736265
534,5.013736263736265
535,5.013736263736265
536,5.013736263736265
537,5.013736263736265
538,5.013736263736265
539,5.013736263736265
540,5.013736263736265
541,5.013736263736265
542,5.013736263736265
543,5.013736263736265
544,5.013736263736265
545,5.013736263736265
546,5.013736263736265
547,5.013736263736265
548,5.013736263736265
549,5.013736263736265
550,5.013736263736265
551,5.013736263736265
552,5.013736263736265
553,5.013736263736265
554,5.013736263736265
555,5.013736263736265
556,5.013736263736265
557,5.013736263736265
558,5.013736263736265
559,5.013736263736265
560,5.013736263736265
561,5.013736263736265
562,5.013736263736265
563,5.013736263736265
564,5.013736263736265
565,5.013736263736265
566,5.013736263736265
567,5.013736263736265
568,5.013736263736265
569,5.013736263736265
570,5.013736263736265
571,5.013736263736265
572,5.013736263736265
573,5.013736263736265
574,5.013736263736265
575,5.013736263736265
576,5.013736263736265
577,5.013736263736265
578,5.013736263736265
579,5.013736263736265
580,5.013736263736265
581,5.013736263736265
582,5.013736263736265
583,5.013736263736265
584,5.013736263736265
585,5.013736263736265
586,5.013736263736265
587,5.013736263736265
588,5.013736263736265
589,5.013736263736265
590,5.013736263736265
591,5.013736263736265
592,5.013736263736265
593,5.013736263736265
594,5.013736263736265
595,5.013736263736265
596,5.013736263736265
597,5.013736263736265
598,5.013736263736265
599,5.013736263736265
600,5.013736263736265
601,5.013736263736265
602,5.013736263736265
603,5.013736263736265
604,5.013736263736265
605,5.013736263736265
606,5.013736263736265
607,5.013736263736265
608,5.013736263736265
609,5.013736263736265
610,5.013736263736265
611,5.013736263736265
612,5.013736263736265
613,5.013736263736265
614,5.013736263736265
615,5.013736263736265
616,5.013736263736265
617,5.013736263736265
618,5.013736263736265
619,5.013736263736265
620,5.013736263736265
621,5.013736263736265
622,5.013736263736265
623,5.013736263736265
624,5.013736263736265
625,5.013736263736265
626,5.013736263736265
627,5.013736263736265
628,5.013736263736265
629,5.013736263736265
630,5.013736263736265
631,5.013736263736265
632,5.013736263736265
633,5.013736263736265
634,5.013736263736265
635,5.013736263736265
636,5.013736263736265
637,5.013736263736265
638,5.013736263736265
639,5.013736263736265
640,5.013736263736265
641,5.013736263736265
642,5.013736263736265
643,5.013736263736265
644,5.013736263736265
645,5.013736263736265
646,5.013736263736265
647,5.013736263736265
648,5.013736263736265
649,5.013736263736265
650,5.013736263736265
651,5.013736263736265
652,5.013736263736265
653,5.013736263736265
654,5.013736263736265
655,5.013736263736265
656,5.013736263736265
657,5.013736263736265
658,5.013736263736265
659,5.013736263736265
660,5.013736263736265
661,5.013736263736265
662,5.013736263736265
663,5.013736263736265
664,5.013736263736265
665,5.013736263736265
666,5.013736263736265
667,5.013736263736265
668,5.013736263736265
669,5.013736263736265
670,5.013736263736265
671,5.013736263736265
672,5.013736263736265
673,12.032967032967033
674,12.032967032967033
675,12.032967032967033
676,12.032967032967033
677,12.032967032967033
678,12.032967032967033
679,12.032967032967033
680,12.032967032967033
681,12.032967032967033
682,12.032967032967033
683,12.032967032967033
684,12.032967032967033
685,12.032967032967033
686,12.032967032967033
687,12.032967032967033
688,12.032967032967033
689,12.032967032967033
690,12.032967032967033
691,12.032967032967033
692,12.032967032967033
693,12.032967032967033
694,12.032967032967033
695,12.032967032967033
696,12.032967032967033
697,12.032967032967033
698,12.032967032967033
699,12.032967032967033
700,12.032967032967033
701,12.032967032967033
702,12.032967032967033
703,12.032967032967033
704,12.032967032967033
705,12.032967032967033
706,12.032967032967033
707,12.032967032967033
708,12.032967032967033
709,12.032967032967033
710,12.032967032967033
711,12.032967032967033
712,12.032967032967033
713,12.032967032967033
714,12.032967032967033
715,12.032967032967033
716,12.032967032967033
717,12.032967032967033
718,12.032967032967033
719,12.032967032967033
720,12.032967032967033
721,12.032967032967033
722,12.032967032967033
723,12.032967032967033
724,12.032967032967033
725,12.032967032967033
726,12.032967032967033
727,12.032967032967033
728,12.032967032967033
729,12.032967032967033
730,12.032967032967033
731,12.032967032967033
732,12.032967032967033
733,12.032967032967033
734,12.032967032967033
735,12.032967032967033
736,12.032967032967033
737,12.032967032967033
738,12.032967032967033
739,12.032967032967033
740,12.032967032967033
741,12.032967032967033
742,12.032967032967033
743,12.032967032967033
744,12.032967032967033
745,12.032967032967033
746,12.032967032967033
747,12.032967032967033
748,12.032967032967033
749,12.032967032967033
750,12.032967032967033
751,12.032967032967033
752,12.032967032967033
753,12.032967032967033
754,12.032967032967033
755,12.032967032967033
756,12.032967032967033
757,12.032967032967033
758,12.032967032967033
759,12.032967032967033
760,12.032967032967033
761,12.032967032967033
762,12.032967032967033
763,12.032967032967033
764,12.032967032967033
765,12.032967032967033
766,12.032967032967033
767,12.032967032967033
768,12.032967032967033
769,12.032967032967033
770,12.032967032967033
771,12.032967032967033
772,12.032967032967033
773,12.032967032967033
774,12.032967032967033
775,12.032967032967033
776,12.032967032967033
777,12.032967032967033
778,12.032967032967033
779,12.032967032967033
780,12.032967032967033
781,12.032967032967033
782,12.032967032967033
783,12.032967032967033
784,12.032967032967033
785,12.032967032967033
786,12.032967032967033
787,12.032967032967033
788,12.032967032967033
789,12.032967032967033
790,12.032967032967033
791,12.032967032967033
792,12.032967032967033
793,12.032967032967033
794,12.032967032967033
795,12.032967032967033
796,12.032967032967033
797,12.032967032967033
798,12.032967032967033
799,12.032967032967033
800,12.032967032967033
801,12.032967032967033
802,12.032967032967033
803,12.032967032967033
804,12.032967032967033
805,12.032967032967033
806,12.032967032967033
807,12.032967032967033
808,12.032967032967033
809,12.032967032967033
810,12.032967032967033
811,12.032967032967033
812,12.032967032967033
813,12.032967032967033
814,12.032967032967033
815,12.032967032967033
816,12.032967032967033
817,12.032967032967033
818,12.032967032967033
819,12.032967032967033
820,12.032967032967033
821,12.032967032967033
822,12.032967032967033
823,12.032967032967033
824,12.032967032967033
825,12.032967032967033
826,12.032967032967033
827,12.032967032967033
828,12.032967032967033
829,12.032967032967033
830,12.032967032967033
831,12.032967032967033
832,12.032967032967033
833,12.032967032967033
834,12.032967032967033
835,12.032967032967033
836,12.032967032967033
837,12.032967032967033
838,12.032967032967033
839,12.032967032967033
840,12.032967032967033
841,11.030219780219781
842,11.030219780219781
843,11.030219780219781
844,11.030219780219781
845,11.030219780219781
846,11.030219780219781
847,11.030219780219781
848,11.030219780219781
849,11.030219780219781
850,11.030219780219781
851,11.030219780219781
852,11.030219780219781
853,11.030219780219781
854,11.030219780219781
855,11.030219780219781
856,11.030219780219781
857,11.030219780219781
858,11.030219780219781
859,11.030219780219781
860,11.030219780219781
861,11.030219780219781
862,11.030219780219781
863,11.030219780219781
864,11.030219780219781
865,11.030219780219781
866,11.030219780219781
867,11.030219780219781
868,11.030219780219781
869,11.030219780219781
870,11.030219780219781
871,11.030219780219781
872,11.030219780219781
873,11.030219780219781
874,11.030219780219781
875,11.030219780219781
876,11.030219780219781
877,11.030219780219781
878,11.030219780219781
879,11.030219780219781
880,11.030219780219781
881,11.030219780219781
882,11.030219780219781
883,11.030219780219781
884,11.030219780219781
885,11.030219780219781
886,11.030219780219781
887,11.030219780219781
888,11.030219780219781
889,11.030219780219781
890,11.030219780219781
891,11.030219780219781
892,11.030219780219781
893,11.030219780219781
894,11.030219780219781
895,11.030219780219781
896,11.030219780219781
897,11.030219780219781
898,11.030219780219781
899,11.030219780219781
900,11.030219780219781
901,11.030219780219781
902,11.030219780219781
903,11.030219780219781
904,11.030219780219781
905,11.030219780219781
906,11.030219780219781
907,11.030219780219781
908,11.030219780219781
909,11.030219780219781
910,11.030219780219781
911,11.030219780219781
912,11.030219780219781
913,11.030219780219781
914,11.030219780219781
915,11.030219780219781
916,11.030219780219781
917,11.030219780219781
918,11.030219780219781
919,11.030219780219781
920,11.030219780219781
921,11.030219780219781
922,11.030219780219781
923,11.030219780219781
924,11.030219780219781
925,11.030219780219781
926,11.030219780219781
927,11.030219780219781
928,11.030219780219781
929,11.030219780219781
930,11.030219780219781
931,11.030219780219781
932,11.030219780219781
933,11.030219780219781
934,11.030219780219781
935,11.030219780219781
936,11.030219780219781
937,11.030219780219781
938,11.030219780219781
939,11.030219780219781
940,11.030219780219781
